"product_id","product_name","last_category","actual_price","actual_price_krw","discounted_price","discounted_price_krw","rating","rating_count"
"B09DSXK8JX","Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black)","SmartTelevisions","19499.00","280785.6","10499.00","151185.6","4.0","1510"
"B09F6KL23R","SKYTONE Stainless Steel Electric Meat Grinders with Bowl 700W Heavy for Kitchen Food Chopper, Meat, Vegetables, Onion , Garlic Slicer Dicer, Fruit & Nuts Blender (2L, 700 Watts)","MiniFoodProcessors&Choppers","2799.00","40305.6","1414.00","20361.6","4.0","1498"
"B09F6S8BT6","Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black)","SmartTelevisions","22900.00","329760.0","13490.00","194256.0","4.0","16299"
"B09F6VHQXB","Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)","StandardTelevisions","20000.00","288000.0","7390.00","106416.0","4.0","2581"
"B09F9YQQ7B","Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)","SmartTelevisions","24999.00","359985.6","13999.00","201585.6","4.0","45237"
"B09FFK1PQG","Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)","AutomobileChargers","1699.00","24465.6","873.00","12571.2","4.0","1680"
"B09FHHTL8L","Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2","SprayBottles","199.00","2865.6","85.00","1224.0","4.0","212"
"B09FKDH6FS","realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display","Smartphones","7999.00","115185.6","7499.00","107985.6","4.0","30907"
"B09FPP3R1D","Glen 3 in 1 Electric Multi Cooker - Steam, Cook & Egg Boiler with 350 W (SA 3035MC) - 350 Watts","EggBoilers","2495.00","35928.0","1624.00","23385.6","4.0","827"
"B09FZ89DK6","Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Vacuum Cleaner with cyclonic Technology,7 Accessories,1 Year Warranty,Compact,Lightweight & Easy to use (Red)","CanisterVacuums","9999.00","143985.6","5999.00","86385.6","4.0","1191"
"B09G2VTHQM","AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)","YogurtMakers","1295.00","18648.0","587.00","8452.8","4.0","557"
"B09G5TSGXV","Hi-Mobiler iPhone Charger Lightning Cable,2 Pack Apple MFi Certified USB iPhone Fast Chargering Cord,Data Sync Transfer for 13/12/11 Pro Max Xs X XR 8 7 6 5 5s iPad iPod More Model Cell Phone Cables","USBCables","799.00","11505.6","254.00","3657.6","4.0","2905"
"B09GB5B4BK","HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivity, Dual-Function Scroll Wheel and 12 Month Long Battery Life. 3-Years Warranty.","Mice","899.00","12945.6","599.00","8625.6","4.0","4018"
"B09GFLXVH9","Redmi 9A Sport (Coral Green, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery","Smartphones","8499.00","122385.6","6499.00","93585.6","4.0","313836"
"B09GFM8CGS","Redmi 9A Sport (Carbon Black, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery","Smartphones","7999.00","115185.6","6499.00","93585.6","4.0","313832"
"B09GFN8WZL","Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)","GraphicTablets","999.00","14385.6","378.00","5443.2","4.0","1779"
"B09GFPN6TP","Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery","Smartphones","9499.00","136785.6","7499.00","107985.6","4.0","313832"
"B09GFPVD9Y","Redmi 9 Activ (Carbon Black, 4GB RAM, 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery","Smartphones","10999.00","158385.6","8499.00","122385.6","4.0","313836"
"B09GP6FBZT","OpenTech® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro / 14 with Edge to Edge Coverage and Easy Installation kit (6.1 Inches)","ScreenProtectors","999.00","14385.6","299.00","4305.6","4.0","8891"
"B09H7JDJCW","PHILIPS Drip Coffee Maker HD7432/20, 0.6 L, Ideal for 2-7 cups, Black, Medium","DripCoffeeMachines","3595.00","51768.0","2999.00","43185.6","4.0","178"
"B09HCH3JZG","Bestor ® 8K Hdmi 2.1 Cable 48Gbps 9.80Ft/Ultra High Speed Hdmi Braided Cord For Roku Tv/Ps5/Hdtv/Blu-Ray Projector, Laptop, Television, Personal Computer, Xbox, Ps4, Ps5, Ps4 Pro (1 M, Grey)","HDMICables","1899.00","27345.6","699.00","10065.6","4.0","390"
"B09HK9JH4F","Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)","RemoteControls","399.00","5745.6","199.00","2865.6","4.0","1335"
"B09HN7LD5L","PROLEGEND® PL-T002 Universal TV Stand Table Top for Most 22 to 65 inch LCD Flat Screen TV, VESA up to 800 by 400mm","TVWall&CeilingMounts","4500.00","64800.0","1850.00","26640.0","4.0","184"
"B09HQSV46W","Mi 100 cm (40 inches) Horizon Edition Full HD Android LED TV 4A | L40M6-EI (Black)","SmartTelevisions","29999.00","431985.6","21999.00","316785.6","4.0","32840"
"B09HSKYMB3","MI REDMI 9i Sport (Carbon Black, 64 GB) (4 GB RAM)","Smartphones","9999.00","143985.6","7915.00","113976.0","4.0","1376"
"B09HV71RL1","Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14 Pro, 14 Pro Max, 14, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max, iPhone 12 Mini (2M, Black)","USBCables","1499.00","21585.6","719.00","10353.6","4.0","1045"
"B09J2MM5C6","Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (TPU + Polycarbonate | Crystal Transparent)","BasicCases","1499.00","21585.6","279.00","4017.6","4.0","2646"
"B09J2QCKKM","Havells Zella Flap Auto Immersion Rod 1500 Watts","ImmersionRods","3500.00","50400.0","1499.00","21585.6","4.0","303"
"B09J2SCVQT","NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jars 2 Blades)","JuicerMixerGrinders","5000.00","72000.0","1969.00","28353.6","4.0","4927"
"B09J4YQYX3","Borosil Electric Egg Boiler, 8 Egg Capacity, For Hard, Soft, Medium Boiled Eggs, Steamed Vegetables, Transparent Lid, Stainless Steel Exterior (500 Watts)","EggBoilers","2290.00","32976.0","1399.00","20145.6","4.0","461"
"B09JKNF147","Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464","RemoteControls","1999.00","28785.6","339.00","4881.6","4.0","343"
"B09JN37WBX","Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover","LintShavers","749.00","10785.6","319.00","4593.6","4.0","124"
"B09JPC82QC","Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black)","SmartTelevisions","34999.00","503985.6","19999.00","287985.6","4.0","27151"
"B09JS562TP","Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Rose Gold","BasicMobiles","1630.00","23472.0","1399.00","20145.6","4.0","9378"
"B09JS94MBV","Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Dark Blue","BasicMobiles","1630.00","23472.0","1399.00","20145.6","4.0","9378"
"B09KGV7WSV","KINGONE Upgraded Stylus Pen, iPad Pencil, Ultra High Precision & Sensitivity, Palm Rejection, Prevents False ON/Off Touch, Power Display, Tilt Sensitivity, Magnetic Adsorption for iPad 2018 and Later","StylusPens","5999.00","86385.6","2099.00","30225.6","4.0","17129"
"B09KH58JZR","Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White)","USBCables","399.00","5745.6","210.00","3024.0","4.0","1717"
"B09KLVMZ3B","Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White)","USBCables","399.00","5745.6","159.00","2289.6","4.0","4768"
"B09KNMLH4Y","R B Nova Lint/Fabric Shaver for Cloths, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Pack of 1","LintShavers","1999.00","28785.6","398.00","5731.2","4.0","257"
"B09KPXTZXN","Rico Japanese Technology Rechargeable Wireless Electric Chopper with Replacement Warranty - Stainless Steel Blades, One Touch Operation, 10 Seconds Chopping, Mincing Vegetable, Meat - 250 ML, 30 Watts","MiniFoodProcessors&Choppers","1999.00","28785.6","949.00","13665.6","4.0","1679"
"B09L835C3V","Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)","RemoteControls","399.00","5745.6","199.00","2865.6","4.0","1335"
"B09LD3116F","Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording","DomeCameras","3990.00","57456.0","2490.00","35856.0","4.0","3606"
"B09LH32678","JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue","WaffleMakers&Irons","1999.00","28785.6","899.00","12945.6","4.0","832"
"B09LHYZ3GJ","Redmi Note 11T 5G (Matte Black, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!","Smartphones","20999.00","302385.6","16999.00","244785.6","4.0","31822"
"B09LHZSMRR","Redmi Note 11T 5G (Stardust White, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!","Smartphones","20999.00","302385.6","16999.00","244785.6","4.0","31822"
"B09LJ116B5","Redmi Note 11T 5G (Aquamarine Blue, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers| Get 2 Months of YouTube Premium Free!","Smartphones","20999.00","302385.6","16999.00","244785.6","4.0","31822"
"B09LQQYNZQ","Realme Smart TV Stick 4K","StreamingClients","4699.00","67665.6","4699.00","67665.6","4.0","224"
"B09M3F4HGB","Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black","ElectricHeaters","18990.00","273456.0","9495.00","136728.0","4.0","79"
"B09M869Z5V","Portronics MPORT 31C 4-in-1 USB Hub (Type C to 4 USB-A Ports) with Fast Data Transfer","USBHubs","999.00","14385.6","570.00","8208.0","4.0","3201"
"B09M8888DM","Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector USB HUB(Grey)","USBHubs","799.00","11505.6","499.00","7185.6","4.0","2125"
"B09MFR93KS","Bajaj Rex DLX 750 W 4 Jars Mixer Grinder, White and Blue","MixerGrinders","5999.00","86385.6","3041.00","43790.4","4.0","777"
"B09MJ77786","MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android TV L43M6-ES (Grey)","SmartTelevisions","49999.00","719985.6","31999.00","460785.6","4.0","21252"
"B09MKG4ZCM","Xiaomi Mi 4A Dual_Band Ethernet 1200Mbps Speed Router| 2.4GHz & 5GHz Frequency|128MB RAM | DualCore 4 Thread CPU|4 Omni Directional Antenna|Mi Wi-Fi app-Parental Control & Anti Hacking|Repeater, White","Routers","2999.00","43185.6","1565.00","22536.0","4.0","11113"
"B09MKP344P","Tecno Spark 8T (Turquoise Cyan, 4GB RAM,64GB Storage) | 50MP AI Camera | 7GB Expandable RAM","Smartphones","12999.00","187185.6","8499.00","122385.6","4.0","6662"
"B09MM6P76N","7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control","RemoteControls","599.00","8625.6","349.00","5025.6","4.0","284"
"B09MQSCJQ1","boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)","SmartWatches","7990.00","115056.0","2299.00","33105.6","4.0","69622"
"B09MT6XSFW","Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue","MicroSD","1899.00","27345.6","599.00","8625.6","4.0","140036"
"B09MT84WV5","Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue","MicroSD","3999.00","57585.6","1059.00","15249.6","4.0","140035"
"B09MT94QLL","Havells Glaze 74W Pearl Ivory Gold Ceiling Fan, Sweep: 1200 Mm","CeilingFans","4775.00","68760.0","1999.00","28785.6","4.0","1353"
"B09MTLG4TP","SAIELLIN Electric Lint Remover for Clothes Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades, Clothes and Furniture Lint Roller for Fabrics Portable Lint Shavers (White Orange)","LintShavers","999.00","14385.6","453.00","6523.2","4.0","610"
"B09MY4W73Q","Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black)","BasicCases","1799.00","25905.6","474.00","6825.6","4.0","1454"
"B09MZ6WZ6V","INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)","MousePads","999.00","14385.6","499.00","7185.6","4.0","1030"
"B09MZCQYHZ","Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Green)","PowerBanks","1599.00","23025.6","999.00","14385.6","4.0","7222"
"B09N6TTHT6","E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)","Lamps","99.00","1425.6","89.00","1281.6","4.0","241"
"B09NBZ36F7","Usha CookJoy (CJ1600WPC) 1600 Watt Induction cooktop (Black)","InductionCooktop","4000.00","57600.0","2089.00","30081.6","4.0","11199"
"B09NC2TY11","Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)","SmartWatches","5999.00","86385.6","2499.00","35985.6","4.0","5852"
"B09NHVCHS9","Flix Micro Usb Cable For Smartphone (Black)","USBCables","199.00","2865.6","59.00","849.6","4.0","9378"
"B09NJN8L25","FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Sync, Solid Cable, 1 Meter Long USB Cable for Micro USB Devices (White)(XCD-M11)","USBCables","199.00","2865.6","59.00","849.6","4.0","9378"
"B09NKZXMWJ","Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12","USBCables","249.00","3585.6","139.00","2001.6","4.0","9378"
"B09NL4DJ2Z","FLiX (Beetel) USB to Type C PVC Data Sync & 2A Smartphone Fast Charging Cable, Made in India, 480Mbps Data Sync, Tough Cable, 1 Meter Long USB Cable for USB Type C Devices Black XCD-C12","USBCables","249.00","3585.6","139.00","2001.6","4.0","9377"
"B09NL7LBWT","Bulfyss USB Rechargeable Lint Remover Fabric Shaver Pet Hair Remover, Effectively and Quickly Remove Fuzz for Clothes, Sweater, Couch, Sofa, Blanket, Curtain, Wool, Cashmere (Grey, 1 Year Warranty)","LintShavers","1999.00","28785.6","1099.00","15825.6","4.0","604"
"B09NNGHG22","Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV with Dolby Audio & Dolby Vision JSW55ASUHD (Mystique Black)","SmartTelevisions","56790.00","817776.0","32990.00","475056.0","4.0","567"
"B09NNZ1GF7","Lint Remover For Clothes With 1 Year Warranty Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades,Bedding, Clothes and Furniture Best Remover for Fabrics Portable Lint Shavers (White Orange)","LintShavers","999.00","14385.6","445.00","6408.0","4.0","229"
"B09NS5TKPN","LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)","Split-SystemAirConditioners","75990.00","1094256.0","42990.00","619056.0","4.0","3231"
"B09NTHQRW3","InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 2000 mAh Rechargeable Battery, 150 Watt Motor, 400 ML","HandBlenders","2499.00","35985.6","1999.00","28785.6","4.0","1034"
"B09NVPJ3P4","Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Electric Blue)","SmartWatches","3999.00","57585.6","1999.00","28785.6","4.0","30254"
"B09NVPSCQT","Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)","SmartWatches","3999.00","57585.6","1599.00","23025.6","4.0","30254"
"B09P182Z2H","AGARO Glory Cool Mist Ultrasonic Humidifier, 4.5Litres, For Large Area, Room, Home, Office, Adjustable Mist Output, Ceramic Ball Filter, Ultra Quiet, 360° Rotatable Nozzle, Auto Shut Off, Grey","Humidifiers","5799.00","83505.6","3290.00","47376.0","4.0","168"
"B09P1MFKG1","Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)","FanHeaters","2999.00","43185.6","998.00","14371.2","4.0","9"
"B09P22HXH6","Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey","Webcams","5490.00","79056.0","1890.00","27216.0","4.0","10976"
"B09P858DK8","WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use","Cradles","1999.00","28785.6","489.00","7041.6","4.0","3626"
"B09PDZNSBG","Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)","SteamIrons","6700.00","96480.0","2575.00","37080.0","4.0","611"
"B09PLD9TCD","Kodak 126 cm (50 inches) Bezel-Less Design Series 4K Ultra HD Smart Android LED TV 50UHDX7XPROBL (Black)","SmartTelevisions","42999.00","619185.6","26999.00","388785.6","4.0","1510"
"B09PNKXSKF","Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Notification, Quick Replies to Text & Calls (Rose Pink)","SmartWatches","3990.00","57456.0","1999.00","28785.6","4.0","30254"
"B09PNR6F8Q","realme 10W Fast Charging Micro-USB Cable (Braided, Black)","USBCables","399.00","5745.6","249.00","3585.6","4.0","6558"
"B09Q3M3WLJ","Robustrion [Anti-Scratch] & [Smudge Proof] [Bubble Free] Premium Tempered Glass Screen Protector Guard for Samsung Galaxy Tab A8 10.5 inch [SM-X200/X205/X207] 2022","ScreenProtectors","1499.00","21585.6","399.00","5745.6","4.0","691"
"B09Q5P2MT3","OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black)","SmartTelevisions","31999.00","460785.6","24999.00","359985.6","4.0","34899"
"B09Q5SWVBJ","OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black)","SmartTelevisions","21999.00","316785.6","15999.00","230385.6","4.0","34899"
"B09Q8HMKZX","Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangle Resistant, Fast Data Sync(Grey)","USBCables","699.00","10065.6","263.00","3787.2","4.0","450"
"B09Q8WQ5QJ","Portronics Konnect L 60W PD Type C to Type C Mobile Charging Cable, 1.2M, Fast Data Sync, Tangle Resistant, TPE+Nylon Braided(Grey)","USBCables","499.00","7185.6","249.00","3585.6","4.0","1508"
"B09QGZFBPM","Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)","USBCables","999.00","14385.6","399.00","5745.6","4.0","2806"
"B09QGZM8QB","Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)","USBCables","999.00","14385.6","399.00","5745.6","4.0","2806"
"B09QS8V5N8","Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included","Smartphones","17999.00","259185.6","12999.00","187185.6","4.0","50772"
"B09QS9CWLV","Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included","Smartphones","18999.00","273585.6","12999.00","187185.6","4.0","50772"
"B09QS9X16F","Redmi Note 11 (Space Black, 6GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included","Smartphones","18999.00","273585.6","12999.00","187185.6","4.0","50772"
"B09QS9X9L8","Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included","Smartphones","18999.00","273585.6","12999.00","187185.6","4.0","50772"
"B09RF2QXGX","Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black","CameraPrivacyCovers","299.00","4305.6","69.00","993.6","4.0","255"
"B09RFB2SJQ","10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Men, Women & Kids | Sports Gym Watch for All Smart Phones I Heart Rate and spo2 Monitor","SmartWatches","1899.00","27345.6","499.00","7185.6","4.0","412"
"B09RFC46VP","Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black)","SmartTelevisions","42999.00","619185.6","26999.00","388785.6","4.0","45238"
"B09RKFBCV7","Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode","SmartWatches","7999.00","115185.6","1999.00","28785.6","4.0","31305"
"B09RMQYHLH","realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display","Smartphones","15999.00","230385.6","12999.00","187185.6","4.0","13246"
"B09RWQ7YR6","MI 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey)","SmartTelevisions","69999.00","1007985.6","46999.00","676785.6","4.0","21252"
"B09RWZRCP1","boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)","USBCables","999.00","14385.6","399.00","5745.6","4.0","1780"
"B09RX1FK54","boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)","USBCables","999.00","14385.6","399.00","5745.6","4.0","1780"
"B09RZS1NQT","Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter","USBCables","999.00","14385.6","199.00","2865.6","4.0","575"
"B09SB6SJB4","Amazon Brand - Solimo Fast Charging Braided Type C Data Cable Seam, Suitable For All Supported Mobile Phones (1 Meter, Black)","USBCables","599.00","8625.6","129.00","1857.6","4.0","265"
"B09SFRNKSR","FABWARE Lint Remover for Clothes - Sticky Lint Roller for Clothes, Furniture, Wool, Coat, Car Seats, Carpet, Fabric, Dust Cleaner, Pet Hair Remover with 1 Handle & 1 Refill Total 60 Sheets & 1 Cover","LintShavers","499.00","7185.6","298.00","4291.2","4.0","290"
"B09SJ1FTYV","Sounce Protective Case Cover Compatible Boat Xtend Overall Protective Case TPU HD Clear Ultra-Thin Cover with Unbreakable Screen Guard","BasicCases","1899.00","27345.6","199.00","2865.6","4.0","4740"
"B09T3H12GV","Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade & Spill-Resistant Keys, up to 36 Month Battery Life, 3Y Advance Exchange Warranty, Black","Keyboard&MouseSets","2498.00","35971.2","1399.00","20145.6","4.0","33717"
"B09T3KB6JZ","TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black)","SmartTelevisions","40990.00","590256.0","18990.00","273456.0","4.0","6659"
"B09TBCVJS3","Amazfit GTS2 Mini (New Version) Smart Watch with Always-on AMOLED Display, Alexa Built-in, SpO2, 14 Days' Battery Life, 68 Sports Modes, GPS, HR, Sleep & Stress Monitoring (Meteor Black)","SmartWatches","7999.00","115185.6","5998.00","86371.2","4.0","30355"
"B09TMZ1MF8","Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A","InternalSolidStateDrives","4000.00","57600.0","1709.00","24609.6","4.0","3029"
"B09TP5KBN7","pTron Volta Dual Port 12W Smart USB Charger Adapter, Multi-Layer Protection, Made in India, BIS Certified, Fast Charging Power Adaptor Without Cable for All iOS & Android Devices (Black)","WallChargers","1099.00","15825.6","199.00","2865.6","4.0","3197"
"B09TT6BFDX","Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included)","RemoteControls","1999.00","28785.6","399.00","5745.6","4.0","505"
"B09TWH8YHM","Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately","Smartphones","24999.00","359985.6","16999.00","244785.6","4.0","22318"
