order_id,customer_age,membership,channel,price,quantity,amount,region_경기,region_대구,region_부산,region_서울,region_인천,category_가전,category_도서,category_뷰티,category_식품,category_패션,customer_age_scaled,price_scaled,quantity_scaled,amount_scaled
O00397,27,1,0,29900.0,2,59800.0,0,0,0,0,1,0,0,1,0,0,-0.6666666666666666,0.0,1.0,0.2857142857142857
O00398,31,0,0,19900.0,1,19900.0,1,0,0,0,0,0,0,1,0,0,-0.3333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00399,38,0,1,49900.0,1,49900.0,0,0,1,0,0,0,0,1,0,0,0.25,0.6666666666666666,0.0,0.1442857142857143
O00400,51,2,0,9900.0,2,19800.0,0,0,1,0,0,0,1,0,0,0,1.3333333333333333,-0.6666666666666666,1.0,-0.2857142857142857
O00401,31,1,1,89900.0,2,179800.0,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,2.0,1.0,2.0
O00402,39,0,1,9900.0,3,29700.0,0,1,0,0,0,0,1,0,0,0,0.3333333333333333,-0.6666666666666666,2.0,-0.1442857142857143
O00403,20,2,0,89900.0,1,89900.0,1,0,0,0,0,1,0,0,0,0,-1.25,2.0,0.0,0.7157142857142857
O00404,45,0,1,19900.0,3,59700.0,0,0,0,0,1,0,0,0,0,1,0.8333333333333334,-0.3333333333333333,2.0,0.2842857142857143
O00405,20,1,0,49900.0,1,49900.0,0,0,0,1,0,1,0,0,0,0,-1.25,0.6666666666666666,0.0,0.1442857142857143
O00406,42,0,0,19900.0,3,59700.0,0,0,0,0,1,0,0,0,0,1,0.5833333333333334,-0.3333333333333333,2.0,0.2842857142857143
O00407,34,3,0,129900.0,3,389700.0,0,0,0,1,0,0,1,0,0,0,-0.08333333333333333,3.3333333333333335,2.0,4.998571428571428
O00408,34,0,0,9900.0,1,9900.0,0,0,0,1,0,0,0,1,0,0,-0.08333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00409,32,0,1,9900.0,1,9900.0,0,1,0,0,0,0,0,0,1,0,-0.25,-0.6666666666666666,0.0,-0.42714285714285716
O00410,23,0,1,29900.0,1,29900.0,0,0,0,1,0,0,0,1,0,0,-1.0,0.0,0.0,-0.14142857142857143
O00411,24,0,1,9900.0,3,29700.0,0,0,0,1,0,0,1,0,0,0,-0.9166666666666666,-0.6666666666666666,2.0,-0.1442857142857143
O00412,43,2,1,9900.0,2,19800.0,0,1,0,0,0,0,0,0,0,1,0.6666666666666666,-0.6666666666666666,1.0,-0.2857142857142857
O00413,35,3,1,129900.0,1,129900.0,0,1,0,0,0,0,0,1,0,0,0.0,3.3333333333333335,0.0,1.2871428571428571
O00414,32,0,1,249900.0,2,499800.0,1,0,0,0,0,0,1,0,0,0,-0.25,7.333333333333333,1.0,6.571428571428571
O00415,39,0,0,19900.0,3,59700.0,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,-0.3333333333333333,2.0,0.2842857142857143
O00416,36,1,0,129900.0,1,129900.0,1,0,0,0,0,0,0,0,1,0,0.08333333333333333,3.3333333333333335,0.0,1.2871428571428571
O00417,,2,1,29900.0,2,59800.0,0,0,0,1,0,0,0,1,0,0,,0.0,1.0,0.2857142857142857
O00418,57,1,0,19900.0,1,19900.0,0,0,0,1,0,0,0,0,0,1,1.8333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00419,42,0,1,49900.0,3,149700.0,0,0,1,0,0,1,0,0,0,0,0.5833333333333334,0.6666666666666666,2.0,1.57
O00420,36,0,1,49900.0,1,49900.0,0,0,1,0,0,0,1,0,0,0,0.08333333333333333,0.6666666666666666,0.0,0.1442857142857143
O00421,30,1,0,249900.0,1,249900.0,0,0,1,0,0,0,0,0,1,0,-0.4166666666666667,7.333333333333333,0.0,3.0014285714285713
O00422,44,0,0,19900.0,2,39800.0,0,0,1,0,0,0,0,0,0,1,0.75,-0.3333333333333333,1.0,0.0
O00423,28,1,0,49900.0,2,99800.0,0,0,0,1,0,0,1,0,0,0,-0.5833333333333334,0.6666666666666666,1.0,0.8571428571428571
O00424,27,0,1,9900.0,3,29700.0,1,0,0,0,0,0,1,0,0,0,-0.6666666666666666,-0.6666666666666666,2.0,-0.1442857142857143
O00425,50,2,0,9900.0,1,9900.0,0,0,0,1,0,0,0,1,0,0,1.25,-0.6666666666666666,0.0,-0.42714285714285716
O00426,35,0,0,9900.0,3,29700.0,1,0,0,0,0,0,0,1,0,0,0.0,-0.6666666666666666,2.0,-0.1442857142857143
O00427,28,1,0,249900.0,1,249900.0,1,0,0,0,0,0,0,0,0,1,-0.5833333333333334,7.333333333333333,0.0,3.0014285714285713
O00428,35,0,0,89900.0,2,179800.0,0,0,0,0,1,0,1,0,0,0,0.0,2.0,1.0,2.0
O00429,43,1,0,49900.0,2,99800.0,0,0,0,1,0,0,0,1,0,0,0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571
O00430,41,0,0,29900.0,1,29900.0,0,0,0,1,0,0,0,0,1,0,0.5,0.0,0.0,-0.14142857142857143
O00431,44,1,0,19900.0,1,19900.0,0,0,0,1,0,0,0,0,1,0,0.75,-0.3333333333333333,0.0,-0.2842857142857143
O00432,24,1,0,9900.0,1,9900.0,0,0,1,0,0,0,1,0,0,0,-0.9166666666666666,-0.6666666666666666,0.0,-0.42714285714285716
O00433,44,1,0,19900.0,2,39800.0,1,0,0,0,0,0,0,1,0,0,0.75,-0.3333333333333333,1.0,0.0
O00434,33,1,1,19900.0,1,19900.0,0,0,0,1,0,0,0,0,0,1,-0.16666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00435,36,1,0,49900.0,1,49900.0,0,0,0,1,0,0,0,0,0,1,0.08333333333333333,0.6666666666666666,0.0,0.1442857142857143
O00436,46,2,1,29900.0,1,29900.0,0,0,1,0,0,0,0,0,0,1,0.9166666666666666,0.0,0.0,-0.14142857142857143
O00437,41,0,1,9900.0,2,19800.0,0,0,0,1,0,0,0,0,1,0,0.5,-0.6666666666666666,1.0,-0.2857142857142857
O00438,38,2,0,9900.0,1,9900.0,0,0,0,0,1,0,0,1,0,0,0.25,-0.6666666666666666,0.0,-0.42714285714285716
O00439,17,0,0,9900.0,1,9900.0,0,0,1,0,0,0,0,1,0,0,-1.5,-0.6666666666666666,0.0,-0.42714285714285716
O00440,35,0,0,19900.0,2,39800.0,0,0,0,1,0,0,0,0,1,0,0.0,-0.3333333333333333,1.0,0.0
O00441,28,0,1,129900.0,1,129900.0,0,0,0,1,0,0,0,0,0,1,-0.5833333333333334,3.3333333333333335,0.0,1.2871428571428571
O00442,41,0,0,29900.0,2,59800.0,0,1,0,0,0,0,0,0,0,1,0.5,0.0,1.0,0.2857142857142857
O00443,44,2,1,89900.0,2,179800.0,0,0,0,1,0,0,1,0,0,0,0.75,2.0,1.0,2.0
O00444,32,1,0,29900.0,1,29900.0,0,0,0,1,0,1,0,0,0,0,-0.25,0.0,0.0,-0.14142857142857143
O00445,29,2,0,19900.0,1,19900.0,0,0,0,0,1,0,0,1,0,0,-0.5,-0.3333333333333333,0.0,-0.2842857142857143
O00446,49,1,0,9900.0,1,9900.0,0,1,0,0,0,0,0,1,0,0,1.1666666666666667,-0.6666666666666666,0.0,-0.42714285714285716
O00447,30,0,0,89900.0,2,179800.0,0,1,0,0,0,0,0,1,0,0,-0.4166666666666667,2.0,1.0,2.0
O00448,24,0,0,49900.0,1,49900.0,0,0,1,0,0,1,0,0,0,0,-0.9166666666666666,0.6666666666666666,0.0,0.1442857142857143
O00449,28,0,0,9900.0,2,19800.0,0,0,0,1,0,0,1,0,0,0,-0.5833333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00450,30,0,1,29900.0,2,59800.0,0,0,0,1,0,1,0,0,0,0,-0.4166666666666667,0.0,1.0,0.2857142857142857
O00451,27,0,1,29900.0,3,89700.0,0,0,1,0,0,0,0,0,0,1,-0.6666666666666666,0.0,2.0,0.7128571428571429
O00452,43,0,0,29900.0,2,59800.0,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.0,1.0,0.2857142857142857
O00453,15,1,0,129900.0,2,259800.0,1,0,0,0,0,0,0,1,0,0,-1.6666666666666667,3.3333333333333335,1.0,3.142857142857143
O00454,27,1,1,29900.0,3,89700.0,0,1,0,0,0,0,0,0,1,0,-0.6666666666666666,0.0,2.0,0.7128571428571429
O00455,35,3,0,29900.0,2,59800.0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.2857142857142857
O00456,37,3,1,9900.0,1,,1,0,0,0,0,0,0,0,1,0,0.16666666666666666,-0.6666666666666666,0.0,
O00457,50,1,0,9900.0,2,19800.0,0,0,0,1,0,1,0,0,0,0,1.25,-0.6666666666666666,1.0,-0.2857142857142857
O00458,49,0,0,9900.0,1,9900.0,1,0,0,0,0,0,0,0,0,1,1.1666666666666667,-0.6666666666666666,0.0,-0.42714285714285716
O00459,21,1,0,9900.0,2,19800.0,0,0,0,1,0,0,0,0,1,0,-1.1666666666666667,-0.6666666666666666,1.0,-0.2857142857142857
O00460,18,2,0,49900.0,1,49900.0,0,0,0,1,0,1,0,0,0,0,-1.4166666666666667,0.6666666666666666,0.0,0.1442857142857143
O00461,35,0,1,49900.0,2,99800.0,0,0,0,1,0,0,0,0,0,1,0.0,0.6666666666666666,1.0,0.8571428571428571
O00462,29,0,1,9900.0,2,19800.0,1,0,0,0,0,0,0,0,1,0,-0.5,-0.6666666666666666,1.0,-0.2857142857142857
O00463,24,2,0,89900.0,2,179800.0,0,0,1,0,0,0,0,1,0,0,-0.9166666666666666,2.0,1.0,2.0
O00464,35,0,0,9900.0,2,19800.0,1,0,0,0,0,0,0,1,0,0,0.0,-0.6666666666666666,1.0,-0.2857142857142857
O00465,37,1,1,19900.0,1,19900.0,0,1,0,0,0,0,0,1,0,0,0.16666666666666666,-0.3333333333333333,0.0,-0.2842857142857143
O00466,27,1,0,19900.0,2,39800.0,0,0,0,1,0,1,0,0,0,0,-0.6666666666666666,-0.3333333333333333,1.0,0.0
O00467,29,0,1,19900.0,1,19900.0,0,0,0,1,0,0,0,1,0,0,-0.5,-0.3333333333333333,0.0,-0.2842857142857143
O00468,28,0,0,19900.0,1,19900.0,0,0,0,0,1,0,1,0,0,0,-0.5833333333333334,-0.3333333333333333,0.0,-0.2842857142857143
O00469,31,0,0,29900.0,2,59800.0,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,0.0,1.0,0.2857142857142857
O00470,40,0,1,19900.0,3,59700.0,0,1,0,0,0,1,0,0,0,0,0.4166666666666667,-0.3333333333333333,2.0,0.2842857142857143
O00471,25,0,1,249900.0,1,249900.0,0,0,0,1,0,0,0,1,0,0,-0.8333333333333334,7.333333333333333,0.0,3.0014285714285713
O00472,29,2,0,9900.0,1,9900.0,0,1,0,0,0,0,0,0,0,1,-0.5,-0.6666666666666666,0.0,-0.42714285714285716
O00473,31,0,0,9900.0,1,9900.0,0,0,0,1,0,0,0,0,1,0,-0.3333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00474,35,1,0,9900.0,1,9900.0,0,0,0,0,1,0,0,1,0,0,0.0,-0.6666666666666666,0.0,-0.42714285714285716
O00475,37,0,0,29900.0,2,59800.0,1,0,0,0,0,0,0,0,0,1,0.16666666666666666,0.0,1.0,0.2857142857142857
O00476,53,3,0,9900.0,3,29700.0,0,1,0,0,0,0,1,0,0,0,1.5,-0.6666666666666666,2.0,-0.1442857142857143
O00477,40,0,0,89900.0,1,89900.0,0,0,0,1,0,0,0,0,1,0,0.4166666666666667,2.0,0.0,0.7157142857142857
O00478,40,0,0,29900.0,1,29900.0,1,0,0,0,0,0,1,0,0,0,0.4166666666666667,0.0,0.0,-0.14142857142857143
O00479,33,2,1,29900.0,1,29900.0,0,1,0,0,0,0,0,0,0,1,-0.16666666666666666,0.0,0.0,-0.14142857142857143
O00480,26,2,1,29900.0,2,59800.0,1,0,0,0,0,0,1,0,0,0,-0.75,0.0,1.0,0.2857142857142857
O00481,30,0,1,9900.0,2,19800.0,1,0,0,0,0,0,0,0,0,1,-0.4166666666666667,-0.6666666666666666,1.0,-0.2857142857142857
O00482,29,2,0,9900.0,2,19800.0,0,0,1,0,0,0,0,0,0,1,-0.5,-0.6666666666666666,1.0,-0.2857142857142857
O00483,39,0,1,19900.0,1,19900.0,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00484,20,0,0,29900.0,1,29900.0,1,0,0,0,0,0,0,0,0,1,-1.25,0.0,0.0,-0.14142857142857143
O00485,40,0,0,19900.0,3,59700.0,1,0,0,0,0,0,0,1,0,0,0.4166666666666667,-0.3333333333333333,2.0,0.2842857142857143
O00486,34,0,0,9900.0,2,,0,1,0,0,0,0,0,0,0,1,-0.08333333333333333,-0.6666666666666666,1.0,
O00487,42,1,1,249900.0,1,,0,0,0,1,0,1,0,0,0,0,0.5833333333333334,7.333333333333333,0.0,
O00488,28,0,1,9900.0,2,19800.0,0,0,0,1,0,0,0,0,0,1,-0.5833333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00489,27,0,1,89900.0,1,89900.0,0,1,0,0,0,1,0,0,0,0,-0.6666666666666666,2.0,0.0,0.7157142857142857
O00490,31,1,1,49900.0,1,49900.0,0,0,0,0,1,0,0,0,0,1,-0.3333333333333333,0.6666666666666666,0.0,0.1442857142857143
O00491,31,2,1,19900.0,1,19900.0,1,0,0,0,0,0,0,0,0,1,-0.3333333333333333,-0.3333333333333333,0.0,-0.2842857142857143
O00492,42,0,0,9900.0,1,9900.0,1,0,0,0,0,0,1,0,0,0,0.5833333333333334,-0.6666666666666666,0.0,-0.42714285714285716
O00493,42,1,0,9900.0,2,19800.0,0,0,0,1,0,0,0,1,0,0,0.5833333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00494,52,0,0,49900.0,1,,0,0,0,1,0,0,0,1,0,0,1.4166666666666667,0.6666666666666666,0.0,
O00495,31,2,0,29900.0,1,29900.0,1,0,0,0,0,0,0,0,1,0,-0.3333333333333333,0.0,0.0,-0.14142857142857143
O00496,5,1,1,49900.0,1,49900.0,0,0,0,1,0,0,1,0,0,0,-2.5,0.6666666666666666,0.0,0.1442857142857143
O00497,31,3,0,129900.0,1,129900.0,1,0,0,0,0,0,1,0,0,0,-0.3333333333333333,3.3333333333333335,0.0,1.2871428571428571
O00498,37,0,0,49900.0,1,49900.0,0,0,0,1,0,0,0,1,0,0,0.16666666666666666,0.6666666666666666,0.0,0.1442857142857143
O00499,41,0,1,9900.0,1,9900.0,0,1,0,0,0,0,1,0,0,0,0.5,-0.6666666666666666,0.0,-0.42714285714285716
O00500,38,0,0,19900.0,3,59700.0,0,1,0,0,0,0,0,1,0,0,0.25,-0.3333333333333333,2.0,0.2842857142857143
O00501,31,0,1,89900.0,2,179800.0,0,0,1,0,0,0,1,0,0,0,-0.3333333333333333,2.0,1.0,2.0
O00502,50,0,0,19900.0,1,19900.0,1,0,0,0,0,0,0,0,0,1,1.25,-0.3333333333333333,0.0,-0.2842857142857143
O00503,26,3,0,9900.0,1,9900.0,0,0,0,1,0,0,0,1,0,0,-0.75,-0.6666666666666666,0.0,-0.42714285714285716
O00504,33,0,1,49900.0,1,49900.0,0,0,0,0,1,0,0,1,0,0,-0.16666666666666666,0.6666666666666666,0.0,0.1442857142857143
O00505,25,0,0,19900.0,1,19900.0,0,0,1,0,0,1,0,0,0,0,-0.8333333333333334,-0.3333333333333333,0.0,-0.2842857142857143
O00506,35,2,0,129900.0,1,129900.0,0,0,0,1,0,0,1,0,0,0,0.0,3.3333333333333335,0.0,1.2871428571428571
O00507,49,0,0,49900.0,2,99800.0,0,1,0,0,0,0,1,0,0,0,1.1666666666666667,0.6666666666666666,1.0,0.8571428571428571
O00508,34,2,1,9900.0,1,9900.0,0,0,0,0,1,0,0,1,0,0,-0.08333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00509,34,0,0,129900.0,2,259800.0,0,1,0,0,0,0,0,0,0,1,-0.08333333333333333,3.3333333333333335,1.0,3.142857142857143
O00510,,0,1,19900.0,1,19900.0,0,0,1,0,0,0,0,0,0,1,,-0.3333333333333333,0.0,-0.2842857142857143
O00511,32,0,1,19900.0,1,19900.0,1,0,0,0,0,0,0,0,0,1,-0.25,-0.3333333333333333,0.0,-0.2842857142857143
O00512,45,0,1,19900.0,3,59700.0,1,0,0,0,0,0,1,0,0,0,0.8333333333333334,-0.3333333333333333,2.0,0.2842857142857143
O00513,33,3,0,9900.0,1,9900.0,0,1,0,0,0,1,0,0,0,0,-0.16666666666666666,-0.6666666666666666,0.0,-0.42714285714285716
O00514,32,0,0,29900.0,1,29900.0,0,0,0,0,1,0,0,1,0,0,-0.25,0.0,0.0,-0.14142857142857143
O00515,45,1,0,9900.0,2,19800.0,0,0,0,1,0,0,0,0,1,0,0.8333333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00516,32,0,0,19900.0,2,39800.0,0,0,0,1,0,1,0,0,0,0,-0.25,-0.3333333333333333,1.0,0.0
O00517,47,0,1,19900.0,1,19900.0,0,0,0,1,0,0,0,0,1,0,1.0,-0.3333333333333333,0.0,-0.2842857142857143
O00518,23,2,1,49900.0,2,99800.0,0,0,0,0,1,1,0,0,0,0,-1.0,0.6666666666666666,1.0,0.8571428571428571
O00519,41,0,1,89900.0,1,89900.0,0,1,0,0,0,0,0,0,0,1,0.5,2.0,0.0,0.7157142857142857
O00520,50,1,1,9900.0,1,9900.0,0,0,0,1,0,0,1,0,0,0,1.25,-0.6666666666666666,0.0,-0.42714285714285716
O00521,44,3,1,19900.0,1,19900.0,1,0,0,0,0,0,0,0,1,0,0.75,-0.3333333333333333,0.0,-0.2842857142857143
O00522,18,1,1,19900.0,1,19900.0,0,0,0,1,0,1,0,0,0,0,-1.4166666666666667,-0.3333333333333333,0.0,-0.2842857142857143
O00523,29,3,1,9900.0,1,9900.0,0,1,0,0,0,0,1,0,0,0,-0.5,-0.6666666666666666,0.0,-0.42714285714285716
O00524,33,0,1,49900.0,1,49900.0,0,0,0,0,1,0,0,0,1,0,-0.16666666666666666,0.6666666666666666,0.0,0.1442857142857143
O00525,44,0,1,49900.0,3,149700.0,0,0,0,0,1,0,0,1,0,0,0.75,0.6666666666666666,2.0,1.57
O00526,23,0,1,9900.0,2,19800.0,1,0,0,0,0,1,0,0,0,0,-1.0,-0.6666666666666666,1.0,-0.2857142857142857
O00527,26,1,0,19900.0,1,19900.0,1,0,0,0,0,0,0,1,0,0,-0.75,-0.3333333333333333,0.0,-0.2842857142857143
O00528,21,3,0,9900.0,1,,0,0,0,1,0,0,0,0,0,1,-1.1666666666666667,-0.6666666666666666,0.0,
O00529,28,0,0,29900.0,1,29900.0,0,0,0,1,0,0,0,1,0,0,-0.5833333333333334,0.0,0.0,-0.14142857142857143
O00530,24,1,1,9900.0,2,19800.0,0,0,0,0,1,0,0,1,0,0,-0.9166666666666666,-0.6666666666666666,1.0,-0.2857142857142857
O00531,49,0,1,249900.0,3,749700.0,0,0,0,0,1,1,0,0,0,0,1.1666666666666667,7.333333333333333,2.0,10.141428571428571
O00532,29,1,0,49900.0,1,49900.0,0,1,0,0,0,0,0,0,0,1,-0.5,0.6666666666666666,0.0,0.1442857142857143
O00533,41,0,1,19900.0,2,39800.0,0,1,0,0,0,0,0,1,0,0,0.5,-0.3333333333333333,1.0,0.0
O00534,35,3,1,29900.0,1,,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,
O00535,35,1,1,129900.0,3,389700.0,0,0,1,0,0,0,0,0,1,0,0.0,3.3333333333333335,2.0,4.998571428571428
O00536,30,0,1,29900.0,2,59800.0,0,1,0,0,0,0,0,1,0,0,-0.4166666666666667,0.0,1.0,0.2857142857142857
O00537,42,0,1,9900.0,3,29700.0,0,0,0,0,1,0,0,0,0,1,0.5833333333333334,-0.6666666666666666,2.0,-0.1442857142857143
O00538,36,0,1,19900.0,2,39800.0,0,0,0,1,0,0,0,1,0,0,0.08333333333333333,-0.3333333333333333,1.0,0.0
O00539,36,0,0,89900.0,1,89900.0,1,0,0,0,0,0,0,0,1,0,0.08333333333333333,2.0,0.0,0.7157142857142857
O00540,30,0,1,29900.0,1,29900.0,0,0,0,1,0,0,0,0,0,1,-0.4166666666666667,0.0,0.0,-0.14142857142857143
O00541,31,2,1,49900.0,1,49900.0,0,1,0,0,0,1,0,0,0,0,-0.3333333333333333,0.6666666666666666,0.0,0.1442857142857143
O00542,40,1,0,89900.0,1,89900.0,1,0,0,0,0,0,0,0,0,1,0.4166666666666667,2.0,0.0,0.7157142857142857
O00543,37,1,1,89900.0,2,179800.0,0,0,0,1,0,1,0,0,0,0,0.16666666666666666,2.0,1.0,2.0
O00544,36,0,1,129900.0,1,129900.0,0,0,1,0,0,0,0,0,0,1,0.08333333333333333,3.3333333333333335,0.0,1.2871428571428571
O00545,28,2,0,9900.0,2,19800.0,1,0,0,0,0,0,0,0,1,0,-0.5833333333333334,-0.6666666666666666,1.0,-0.2857142857142857
O00546,52,1,1,29900.0,2,59800.0,0,0,0,1,0,0,0,0,1,0,1.4166666666666667,0.0,1.0,0.2857142857142857
O00547,31,0,1,49900.0,1,49900.0,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,0.6666666666666666,0.0,0.1442857142857143
O00548,35,1,1,49900.0,1,49900.0,0,0,1,0,0,0,0,1,0,0,0.0,0.6666666666666666,0.0,0.1442857142857143
O00549,33,1,1,29900.0,1,29900.0,1,0,0,0,0,0,0,0,1,0,-0.16666666666666666,0.0,0.0,-0.14142857142857143
O00550,53,0,0,9900.0,2,19800.0,0,0,1,0,0,1,0,0,0,0,1.5,-0.6666666666666666,1.0,-0.2857142857142857
O00551,32,0,0,49900.0,2,99800.0,1,0,0,0,0,1,0,0,0,0,-0.25,0.6666666666666666,1.0,0.8571428571428571
O00552,32,0,1,49900.0,3,149700.0,0,0,0,0,1,0,1,0,0,0,-0.25,0.6666666666666666,2.0,1.57
O00553,36,0,0,9900.0,1,9900.0,1,0,0,0,0,1,0,0,0,0,0.08333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00554,29,3,0,29900.0,3,89700.0,1,0,0,0,0,0,1,0,0,0,-0.5,0.0,2.0,0.7128571428571429
O00555,36,2,1,9900.0,1,9900.0,0,0,0,0,1,0,0,0,0,1,0.08333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00556,56,1,0,19900.0,2,39800.0,1,0,0,0,0,0,0,0,0,1,1.75,-0.3333333333333333,1.0,0.0
O00557,38,0,1,9900.0,1,9900.0,0,0,0,1,0,0,0,0,0,1,0.25,-0.6666666666666666,0.0,-0.42714285714285716
O00558,37,0,1,19900.0,2,39800.0,0,0,0,1,0,0,0,1,0,0,0.16666666666666666,-0.3333333333333333,1.0,0.0
O00559,29,1,1,29900.0,2,59800.0,0,0,1,0,0,0,0,1,0,0,-0.5,0.0,1.0,0.2857142857142857
O00560,50,1,1,29900.0,1,29900.0,1,0,0,0,0,0,1,0,0,0,1.25,0.0,0.0,-0.14142857142857143
O00561,52,0,1,49900.0,1,49900.0,0,0,1,0,0,1,0,0,0,0,1.4166666666666667,0.6666666666666666,0.0,0.1442857142857143
O00562,43,1,0,89900.0,3,269700.0,0,0,0,1,0,1,0,0,0,0,0.6666666666666666,2.0,2.0,3.2842857142857143
O00563,41,2,1,19900.0,2,39800.0,0,0,0,1,0,0,0,0,0,1,0.5,-0.3333333333333333,1.0,0.0
O00564,33,0,1,9900.0,3,29700.0,0,0,0,1,0,0,0,0,1,0,-0.16666666666666666,-0.6666666666666666,2.0,-0.1442857142857143
O00565,39,0,1,89900.0,1,89900.0,0,0,0,1,0,0,0,1,0,0,0.3333333333333333,2.0,0.0,0.7157142857142857
O00566,27,2,0,9900.0,1,9900.0,1,0,0,0,0,0,0,1,0,0,-0.6666666666666666,-0.6666666666666666,0.0,-0.42714285714285716
O00567,25,0,0,249900.0,2,499800.0,0,0,0,1,0,0,0,0,0,1,-0.8333333333333334,7.333333333333333,1.0,6.571428571428571
O00568,22,0,0,89900.0,2,179800.0,1,0,0,0,0,0,0,1,0,0,-1.0833333333333333,2.0,1.0,2.0
O00569,39,0,0,29900.0,3,89700.0,0,1,0,0,0,0,0,0,0,1,0.3333333333333333,0.0,2.0,0.7128571428571429
O00570,23,0,0,249900.0,1,249900.0,0,0,0,1,0,0,1,0,0,0,-1.0,7.333333333333333,0.0,3.0014285714285713
O00571,31,2,1,9900.0,1,9900.0,1,0,0,0,0,1,0,0,0,0,-0.3333333333333333,-0.6666666666666666,0.0,-0.42714285714285716
O00572,34,1,0,19900.0,3,59700.0,0,0,1,0,0,0,0,0,1,0,-0.08333333333333333,-0.3333333333333333,2.0,0.2842857142857143
O00573,44,0,0,29900.0,2,59800.0,0,0,0,1,0,1,0,0,0,0,0.75,0.0,1.0,0.2857142857142857
O00574,30,2,0,19900.0,1,19900.0,1,0,0,0,0,1,0,0,0,0,-0.4166666666666667,-0.3333333333333333,0.0,-0.2842857142857143
O00575,45,2,0,129900.0,2,259800.0,0,0,0,0,1,0,1,0,0,0,0.8333333333333334,3.3333333333333335,1.0,3.142857142857143
O00576,43,2,1,9900.0,2,19800.0,0,1,0,0,0,0,0,1,0,0,0.6666666666666666,-0.6666666666666666,1.0,-0.2857142857142857
O00577,25,0,1,29900.0,1,29900.0,0,0,0,1,0,0,0,0,1,0,-0.8333333333333334,0.0,0.0,-0.14142857142857143
O00578,,0,1,29900.0,1,29900.0,0,1,0,0,0,0,0,1,0,0,,0.0,0.0,-0.14142857142857143
O00579,32,3,0,49900.0,2,99800.0,1,0,0,0,0,1,0,0,0,0,-0.25,0.6666666666666666,1.0,0.8571428571428571
O00580,,2,1,19900.0,1,19900.0,0,0,0,1,0,0,0,0,0,1,,-0.3333333333333333,0.0,-0.2842857142857143
O00581,32,0,1,19900.0,1,19900.0,1,0,0,0,0,1,0,0,0,0,-0.25,-0.3333333333333333,0.0,-0.2842857142857143
O00582,35,0,0,89900.0,2,179800.0,0,1,0,0,0,0,0,1,0,0,0.0,2.0,1.0,2.0
O00583,31,0,1,9900.0,3,29700.0,1,0,0,0,0,1,0,0,0,0,-0.3333333333333333,-0.6666666666666666,2.0,-0.1442857142857143
O00584,27,3,0,89900.0,1,89900.0,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,2.0,0.0,0.7157142857142857
O00585,28,1,1,29900.0,1,29900.0,1,0,0,0,0,0,1,0,0,0,-0.5833333333333334,0.0,0.0,-0.14142857142857143
O00586,36,0,1,49900.0,1,49900.0,0,0,0,1,0,0,0,1,0,0,0.08333333333333333,0.6666666666666666,0.0,0.1442857142857143
O00587,34,0,1,49900.0,1,49900.0,0,0,0,1,0,1,0,0,0,0,-0.08333333333333333,0.6666666666666666,0.0,0.1442857142857143
O00588,40,1,0,19900.0,1,19900.0,0,0,0,1,0,0,0,1,0,0,0.4166666666666667,-0.3333333333333333,0.0,-0.2842857142857143
O00589,35,2,1,29900.0,2,59800.0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,1.0,0.2857142857142857
O00590,36,0,1,89900.0,1,89900.0,0,0,0,1,0,1,0,0,0,0,0.08333333333333333,2.0,0.0,0.7157142857142857
O00591,40,2,0,19900.0,2,39800.0,0,0,0,1,0,1,0,0,0,0,0.4166666666666667,-0.3333333333333333,1.0,0.0
O00592,48,3,1,249900.0,1,249900.0,1,0,0,0,0,0,0,1,0,0,1.0833333333333333,7.333333333333333,0.0,3.0014285714285713
O00593,48,0,0,29900.0,2,59800.0,0,0,0,1,0,0,0,1,0,0,1.0833333333333333,0.0,1.0,0.2857142857142857
O00594,47,1,0,9900.0,1,9900.0,0,0,0,1,0,0,0,0,0,1,1.0,-0.6666666666666666,0.0,-0.42714285714285716
